employee_id,name,role,category,base_code,contract_type,hire_date,birth_date,is_active,monthly_hours,seniority_years
EMP01743,Empleado_1743,Tripulante Cabina,Cabina,SCL,Plazo Fijo,2018-10-30,1970-02-23,1,187,6
EMP01744,Empleado_1744,Ground Staff,Tierra,LIM,Indefinido,2016-07-20,1978-09-24,,189,8
EMP01745,Empleado_1745,Piloto Comandante,Cockpit,BOG,Plazo Fijo,2020-08-27,1990-06-13,1,184,4
EMP01746,Empleado_1746,Ground Staff,Tierra,MIA,Indefinido,2012-07-12,1988-04-23,1,,12
EMP01747,Empleado_1747,Ground Staff,Tierra,BOG,Plazo Fijo,2015-07-20,1987-10-31,1,162,9
EMP01748,Empleado_1748,Supervisor Operaciones,Tierra,SCL,Honorarios,2023-04-17,1982-05-11,1,186,1
EMP01749,Empleado_1749,Seguridad,Tierra,JFK,Indefinido,2022-10-24,1983-01-23,1,172,2
EMP01750,Empleado_1750,Piloto Copiloto,Cockpit,GRU,Plazo Fijo,2018-11-28,1998-08-01,1,190,6
EMP01751,Empleado_1751,Agente Check-in,Tierra,SCL,Indefinido,2018-01-24,1972-05-12,1,167,6
EMP01752,Empleado_1752,Agente Check-in,Tierra,SCL,Indefinido,2017-11-04,1980-06-20,1,185,7
EMP01753,Empleado_1753,Ground Staff,Tierra,BOG,Indefinido,2010-04-23,1998-03-05,1,,14
EMP01754,Empleado_1754,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2013-03-10,1988-05-06,1,164,11
EMP01755,Empleado_1755,Agente Check-in,Tierra,SCL,Part-time,2020-12-11,1980-09-15,1,170,4
EMP01756,Empleado_1756,Ground Staff,Tierra,LIM,Honorarios,2020-09-27,1994-04-27,1,160,4
EMP01757,Empleado_1757,Supervisor Operaciones,Tierra,LIM,Part-time,2020-01-12,1987-02-11,,174,4
EMP01758,Empleado_1758,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2013-08-22,1988-05-04,1,177,11
EMP01759,Empleado_1759,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2023-05-23,1998-11-09,1,184,1
EMP01760,Empleado_1760,Tripulante Cabina Senior,Cabina,BOG,Plazo Fijo,2017-06-14,1998-06-27,1,172,7
EMP01761,Empleado_1761,Piloto Copiloto,Cockpit,BOG,Part-time,2020-09-27,1982-09-22,1,166,4
EMP01762,Empleado_1762,Tripulante Cabina Senior,Cabina,MAD,Indefinido,2016-01-30,1989-03-22,1,171,8
EMP01763,Empleado_1763,Tecnico Mantencion,Tierra,GRU,Indefinido,2015-11-07,1986-11-12,1,175,9
EMP01764,Empleado_1764,Ground Staff,Tierra,BOG,Plazo Fijo,2017-03-14,1980-07-28,0,164,7
EMP01765,Empleado_1765,Tripulante Cabina Senior,Cabina,LIM,Part-time,2024-08-30,1985-07-09,1,175,0
EMP01766,Empleado_1766,Tecnico Mantencion,Tierra,SCL,Indefinido,2023-07-07,1987-10-14,0,162,1
EMP01767,Empleado_1767,Tecnico Mantencion,Tierra,GRU,Indefinido,2015-08-24,1995-03-03,0,186,9
EMP01768,Empleado_1768,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2024-08-20,1986-04-22,1,175,0
EMP01769,Empleado_1769,Tripulante Cabina Senior,Cabina,JFK,Indefinido,2016-10-01,1998-01-17,1,172,8
EMP01770,Empleado_1770,Tecnico Mantencion,Tierra,EZE,Indefinido,2021-09-12,1984-09-25,1,177,3
EMP01771,Empleado_1771,Administrativo,Admin,GRU,Indefinido,2016-01-28,1985-05-10,1,176,8
EMP01772,Empleado_1772,Administrativo,Admin,LIM,Honorarios,2023-10-01,1971-03-05,1,189,1
EMP01773,Empleado_1773,Agente Check-in,Tierra,BOG,Indefinido,2021-04-05,1997-07-06,1,168,3
EMP01774,Empleado_1774,Ground Staff,Tierra,SCL,Indefinido,2018-01-24,1980-02-05,1,176,6
EMP01775,Empleado_1775,Administrativo,Admin,MIA,Indefinido,2015-09-08,1985-04-23,1,178,9
EMP01776,Empleado_1776,Agente Check-in,Tierra,JFK,Honorarios,2016-07-06,1978-07-31,1,172,8
EMP01777,Empleado_1777,Piloto Copiloto,Cockpit,EZE,Indefinido,2012-01-28,1996-05-20,1,178,12
EMP01778,Empleado_1778,Seguridad,Tierra,SCL,Indefinido,2023-04-04,1971-02-16,1,169,1
EMP01779,Empleado_1779,Agente Check-in,Tierra,MIA,Indefinido,2011-09-21,1971-12-18,1,176,13
EMP01780,Empleado_1780,Piloto Copiloto,Cockpit,GRU,Indefinido,2011-07-11,1975-07-10,1,172,13
EMP01781,Empleado_1781,Agente Check-in,Tierra,bogota,Indefinido,2010-01-11,1970-02-07,1,169,14
EMP01782,Empleado_1782,Piloto Comandante,Cockpit,BOG,Part-time,2010-07-22,1982-04-22,1,178,14
EMP01783,Empleado_1783,Ground Staff,Tierra,MIA,Indefinido,2011-06-21,1999-05-24,1,185,13
EMP01784,Empleado_1784,Piloto Comandante,Cockpit,SCL,Indefinido,2019-06-04,1974-02-26,1,172,5
EMP01785,Empleado_1785,Ground Staff,Tierra,LIM,Part-time,2017-10-26,1986-03-19,0,181,7
EMP01786,Empleado_1786,Piloto Copiloto,Cockpit,SCL,Part-time,2020-06-16,1982-01-24,1,185,4
EMP01787,Empleado_1787,Ground Staff,Tierra,SCL,Indefinido,2015-10-21,1991-02-23,1,163,9
EMP01788,Empleado_1788,Tripulante Cabina,Cabina,SCL,Plazo Fijo,2014-11-09,1989-07-17,1,168,10
EMP01789,Empleado_1789,Ground Staff,Tierra,LIM,Indefinido,2017-08-04,1980-12-17,1,185,7
EMP01790,Empleado_1790,Ground Staff,Tierra,BOG,Indefinido,2023-09-18,1998-11-23,1,161,1
EMP01791,Empleado_1791,Piloto Copiloto,Cockpit,JFK,Indefinido,2023-09-03,1984-12-13,1,179,1
EMP01792,Empleado_1792,Tecnico Mantencion,Tierra,MIA,Part-time,2011-07-17,1978-09-26,1,184,13
EMP01793,Empleado_1793,Supervisor Operaciones,Tierra,,Indefinido,2017-08-08,1978-06-29,,186,7
EMP01794,Empleado_1794,Piloto Comandante,Cockpit,LIM,Indefinido,2015-07-31,1985-11-22,1,163,9
EMP01795,Empleado_1795,Administrativo,Admin,SCL,Indefinido,2019-05-01,1976-08-10,1,168,5
EMP01796,Empleado_1796,Tripulante Cabina,Cabina,LIM,Indefinido,2024-03-04,1996-09-15,1,188,0
EMP01797,Empleado_1797,Supervisor Operaciones,Tierra,SCL,Indefinido,2023-05-21,1977-10-20,1,171,1
EMP01798,Empleado_1798,Supervisor Operaciones,Tierra,LIM,Part-time,2024-04-02,1985-12-23,1,180,0
EMP01799,Empleado_1799,Agente Check-in,Tierra,EZE,Part-time,2014-12-20,1974-08-21,1,176,10
EMP01800,Empleado_1800,Tripulante Cabina Senior,Cabina,MIA,Indefinido,2023-11-18,1981-10-02,1,171,1
EMP01801,Empleado_1801,Ground Staff,Tierra,LIM,Indefinido,2024-07-01,1985-11-17,,164,0
EMP01802,Empleado_1802,Tripulante Cabina,Cabina,SCL,Indefinido,2010-07-09,1995-06-11,1,182,14
EMP01803,Empleado_1803,Tripulante Cabina,Cabina,GRU,Part-time,2012-02-29,1971-10-03,1,177,12
EMP01804,Empleado_1804,Tripulante Cabina,Cabina,bogota,Indefinido,2016-01-28,1987-08-07,1,190,8
EMP01805,Empleado_1805,Tripulante Cabina Senior,Cabina,SCL,Honorarios,2021-03-16,1979-06-29,1,165,3
EMP01806,Empleado_1806,Piloto Comandante,Cockpit,SCL,Honorarios,2022-02-10,1979-05-20,1,161,2
EMP01807,Empleado_1807,Tripulante Cabina,Cabina,GRU,Indefinido,2017-05-09,1977-07-17,1,176,7
EMP01808,Empleado_1808,Piloto Comandante,Cockpit,SCL,Indefinido,2020-05-26,1985-08-05,1,169,4
EMP01809,Empleado_1809,Administrativo,Admin,BOG,Indefinido,2024-01-09,1986-12-26,1,189,0
EMP01810,Empleado_1810,Piloto Copiloto,Cockpit,LIM,Honorarios,2017-01-16,1996-07-29,1,188,7
EMP01811,Empleado_1811,Tripulante Cabina,Cabina,GRU,Part-time,2022-01-06,1990-08-24,0,171,2
EMP01812,Empleado_1812,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2024-07-04,1994-12-28,1,172,0
EMP01813,Empleado_1813,Piloto Comandante,Cockpit,SCL,Indefinido,2013-08-18,1976-02-09,1,165,11
EMP01814,Empleado_1814,Piloto Copiloto,Cockpit,BOG,Plazo Fijo,2024-07-02,1993-05-26,1,189,0
EMP01815,Empleado_1815,Agente Check-in,Tierra,SCL,Plazo Fijo,2021-01-19,1987-01-04,1,160,3
EMP01816,Empleado_1816,Seguridad,Tierra,MIA,Indefinido,2011-07-22,1988-09-02,1,160,13
EMP01817,Empleado_1817,Supervisor Operaciones,Tierra,BOG,Indefinido,2020-08-17,1986-11-16,1,180,4
EMP01818,Empleado_1818,Tripulante Cabina,Cabina,LIM,Indefinido,2018-12-12,1991-11-05,1,178,6
EMP01819,Empleado_1819,Tripulante Cabina,Cabina,BOG,Indefinido,2014-01-07,1971-10-23,1,160,10
EMP01820,Empleado_1820,Piloto Comandante,Cockpit,SCL,Plazo Fijo,2022-11-19,1990-11-03,1,189,2
EMP01821,Empleado_1821,Tripulante Cabina,Cabina,SCL,Plazo Fijo,2013-01-28,1994-12-21,1,172,11
EMP01822,Empleado_1822,Tripulante Cabina,Cabina,SCL,Plazo Fijo,2019-07-20,1977-02-14,1,184,5
EMP01823,Empleado_1823,Tripulante Cabina Senior,Cabina,LIM,Plazo Fijo,2020-06-05,1985-07-19,1,172,4
EMP01824,Empleado_1824,Tripulante Cabina,Cabina,MIA,Indefinido,2016-07-02,1992-05-09,,183,8
EMP01825,Empleado_1825,Tripulante Cabina Senior,Cabina,BOG,Plazo Fijo,2020-07-03,1984-03-25,,177,4
EMP01826,Empleado_1826,Tripulante Cabina,Cabina,EZE,Indefinido,2019-08-16,1995-04-06,0,165,5
EMP01827,Empleado_1827,Ground Staff,Tierra,SCL,Part-time,2014-04-09,1995-05-07,1,168,10
EMP01828,Empleado_1828,Tecnico Mantencion,Tierra,LIM,Indefinido,2017-07-22,1990-08-21,1,182,7
EMP01829,Empleado_1829,Tripulante Cabina Senior,Cabina,BOG,Plazo Fijo,2012-07-15,1988-01-21,1,172,12
EMP01830,Empleado_1830,Agente Check-in,Tierra,LIM,Plazo Fijo,2014-05-20,1998-05-12,1,166,10
EMP01831,Empleado_1831,Tripulante Cabina,Cabina,BOG,Indefinido,2010-01-01,1981-04-06,0,188,14
EMP01832,Empleado_1832,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2016-01-18,1972-07-16,1,165,8
EMP01833,Empleado_1833,Tripulante Cabina Senior,Cabina,SCL,Indefinido,2023-02-28,1973-01-30,1,175,1
EMP01834,Empleado_1834,Tripulante Cabina Senior,Cabina,LIM,Plazo Fijo,2019-11-14,1973-03-11,1,182,5
EMP01835,Empleado_1835,Tripulante Cabina,Cabina,GRU,Indefinido,2014-07-16,1983-02-11,1,189,10
EMP01836,Empleado_1836,Tripulante Cabina,Cabina,sao paulo,Indefinido,2018-07-06,1975-08-08,1,175,6
EMP01837,Empleado_1837,Seguridad,Tierra,GRU,Indefinido,2015-07-05,1970-07-03,1,164,9
EMP01838,Empleado_1838,Tecnico Mantencion,Tierra,LIM,Indefinido,2017-11-07,1976-05-22,0,170,7
EMP01839,Empleado_1839,Piloto Copiloto,Cockpit,GRU,Indefinido,2010-02-07,1980-08-29,1,166,14
EMP01840,Empleado_1840,Tripulante Cabina,Cabina,LIM,Indefinido,2019-10-30,1973-06-04,1,187,5
EMP01841,Empleado_1841,Piloto Comandante,Cockpit,LIM,Indefinido,2021-07-07,1989-06-29,1,161,3
EMP01842,Empleado_1842,Tecnico Mantencion,Tierra,GRU,Part-time,2013-01-30,1970-06-12,0,188,11
EMP01843,Empleado_1843,Tripulante Cabina,Cabina,EZE,Indefinido,2024-07-08,1998-06-21,,164,0
EMP01844,Empleado_1844,Ground Staff,Tierra,SCL,Indefinido,2020-07-06,1977-03-27,1,163,4
EMP01845,Empleado_1845,Tripulante Cabina Senior,Cabina,SCL,Part-time,2010-10-12,1998-02-03,1,,14
EMP01846,Empleado_1846,Seguridad,Tierra,MIA,Indefinido,2019-01-02,1984-06-25,1,171,5
EMP01847,Empleado_1847,Piloto Comandante,Cockpit,BOG,Plazo Fijo,2024-01-10,1992-11-20,1,167,0
EMP01848,Empleado_1848,Piloto Comandante,Cockpit,MIA,Indefinido,2013-03-20,1977-06-18,1,172,11
EMP01849,Empleado_1849,Agente Check-in,Tierra,LIM,Part-time,2011-10-03,1976-02-03,1,,13
EMP01850,Empleado_1850,Agente Check-in,Tierra,LIM,Indefinido,2017-07-12,1971-03-06,1,,7
EMP01851,Empleado_1851,Ground Staff,Tierra,BOG,Indefinido,2011-06-13,1990-01-19,1,180,13
EMP01852,Empleado_1852,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2013-10-15,1991-06-09,1,176,11
EMP01853,Empleado_1853,Tecnico Mantencion,Tierra,MIA,Indefinido,2021-12-21,1996-11-15,1,172,3
EMP01854,Empleado_1854,Supervisor Operaciones,Tierra,N/A,Indefinido,2017-07-17,1994-12-10,0,161,7
EMP01855,Empleado_1855,Tripulante Cabina,Cabina,GRU,Part-time,2021-11-18,1980-01-31,1,,3
EMP01856,Empleado_1856,Administrativo,Admin,LIM,Indefinido,2018-01-24,1996-09-15,0,164,6
EMP01857,Empleado_1857,Agente Check-in,Tierra,GRU,Indefinido,2023-10-05,1985-02-05,1,190,1
EMP01858,Empleado_1858,Ground Staff,Tierra,JFK,Indefinido,2020-08-23,1998-08-11,1,164,4
EMP01859,Empleado_1859,Tripulante Cabina,Cabina,MAD,Indefinido,2016-05-24,1996-09-06,1,168,8
EMP01860,Empleado_1860,Piloto Comandante,Cockpit,LIM,Part-time,2021-01-05,1989-07-06,1,186,3
EMP01861,Empleado_1861,Piloto Comandante,Cockpit,GRU,Indefinido,2010-05-15,1985-03-26,1,173,14
EMP01862,Empleado_1862,Ground Staff,Tierra,BOG,Indefinido,2024-02-01,1994-05-07,1,161,0
EMP01863,Empleado_1863,Tripulante Cabina Senior,Cabina,JFK,Indefinido,2023-09-06,1998-05-03,1,179,1
EMP01864,Empleado_1864,Tripulante Cabina,Cabina,GRU,Indefinido,2023-06-03,1998-06-28,0,177,1
EMP01865,Empleado_1865,Tripulante Cabina,Cabina,GRU,Plazo Fijo,2019-01-30,1989-05-24,1,190,5
EMP01866,Empleado_1866,Agente Check-in,Tierra,EZE,Indefinido,2024-07-21,1979-11-23,1,170,0
EMP01867,Empleado_1867,Supervisor Operaciones,Tierra,SCL,Indefinido,2013-07-11,1998-09-20,1,183,11
EMP01868,Empleado_1868,Ground Staff,Tierra,LIM,Indefinido,2022-07-06,1986-08-11,1,177,2
EMP01869,Empleado_1869,Piloto Copiloto,Cockpit,LIM,Indefinido,2017-05-30,1994-08-28,0,175,7
EMP01870,Empleado_1870,Agente Check-in,Tierra,SCL,Indefinido,2016-09-04,1979-10-09,0,160,8
EMP01871,Empleado_1871,Tripulante Cabina Senior,Cabina,LIM,Plazo Fijo,2016-12-13,1999-03-08,1,178,8
EMP01872,Empleado_1872,Supervisor Operaciones,Tierra,GRU,Indefinido,2023-01-03,1972-10-23,,162,1
EMP01873,Empleado_1873,Tripulante Cabina,Cabina,GRU,Indefinido,2011-11-02,1982-09-23,1,162,13
EMP01874,Empleado_1874,Agente Check-in,Tierra,LIM,Part-time,2015-02-14,1990-10-02,1,160,9
EMP01875,Empleado_1875,Tripulante Cabina,Cabina,LIM,Indefinido,2021-07-09,1975-12-10,1,186,3
EMP01876,Empleado_1876,Piloto Copiloto,Cockpit,SCL,Plazo Fijo,2016-01-20,1999-06-14,1,177,8
EMP01877,Empleado_1877,Ground Staff,Tierra,LIM,Indefinido,2021-05-11,1979-08-14,1,170,3
EMP01878,Empleado_1878,Piloto Copiloto,Cockpit,sao paulo,Indefinido,2017-05-01,1979-06-06,1,163,7
EMP01879,Empleado_1879,Tripulante Cabina,Cabina,lima,Indefinido,2017-08-23,1997-01-03,1,172,7
EMP01880,Empleado_1880,Tripulante Cabina Senior,Cabina,MAD,Indefinido,2017-07-31,1978-05-18,,163,7
EMP01881,Empleado_1881,Agente Check-in,Tierra,BOG,Honorarios,2015-10-26,1976-10-19,1,176,9
EMP01882,Empleado_1882,Tripulante Cabina,Cabina,Santiago,Indefinido,2024-07-26,1986-08-27,1,160,0
EMP01883,Empleado_1883,Piloto Comandante,Cockpit,SCL,Indefinido,2015-07-25,1998-09-27,1,187,9
EMP01884,Empleado_1884,Piloto Copiloto,Cockpit,GRU,Part-time,2016-09-21,1979-10-09,0,179,8
EMP01885,Empleado_1885,Agente Check-in,Tierra,BOG,Indefinido,2010-05-20,1980-06-21,1,165,14
EMP01886,Empleado_1886,Agente Check-in,Tierra,SCL,Indefinido,2018-05-12,1979-12-29,1,190,6
EMP01887,Empleado_1887,Ground Staff,Tierra,SCL,Indefinido,2020-07-13,1979-08-14,0,172,4
EMP01888,Empleado_1888,Tripulante Cabina Senior,Cabina,SCL,Plazo Fijo,2011-07-07,1991-03-04,1,161,13
EMP01889,Empleado_1889,Ground Staff,Tierra,SCL,Part-time,2015-11-01,1976-02-28,1,179,9
EMP01890,Empleado_1890,Tripulante Cabina Senior,Cabina,MAD,Indefinido,2013-07-12,1981-01-07,1,168,11
EMP01891,Empleado_1891,Tripulante Cabina Senior,Cabina,SCL,Part-time,2013-01-08,1991-12-07,1,188,11
EMP01892,Empleado_1892,Administrativo,Admin,GRU,Indefinido,2018-01-12,1983-11-06,0,190,6
EMP01893,Empleado_1893,Supervisor Operaciones,Tierra,SCL,Indefinido,2015-09-27,1996-04-06,1,179,9
EMP01894,Empleado_1894,Tripulante Cabina,Cabina,BOG,Indefinido,2015-07-30,1981-07-02,0,190,9
EMP01895,Empleado_1895,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2019-07-11,1990-11-27,1,176,5
EMP01896,Empleado_1896,Supervisor Operaciones,Tierra,GRU,Indefinido,2020-11-02,1986-05-22,1,189,4
EMP01897,Empleado_1897,Ground Staff,Tierra,MIA,Indefinido,2024-07-12,1986-12-30,1,174,0
EMP01898,Empleado_1898,Administrativo,Admin,GRU,Plazo Fijo,2023-07-24,1984-06-02,1,167,1
EMP01899,Empleado_1899,Piloto Copiloto,Cockpit,SCL,Part-time,2023-08-03,1991-02-15,1,169,1
EMP01900,Empleado_1900,Piloto Copiloto,Cockpit,EZE,Indefinido,2017-09-28,1979-10-31,1,163,7
EMP01901,Empleado_1901,Ground Staff,Tierra,bogota,Indefinido,2010-07-09,1996-05-05,1,170,14
EMP01902,Empleado_1902,Ground Staff,Tierra,EZE,Plazo Fijo,2013-01-12,1976-02-23,1,188,11
EMP01903,Empleado_1903,Piloto Comandante,Cockpit,GRU,Indefinido,2016-12-13,1987-09-16,1,184,8
EMP01904,Empleado_1904,Ground Staff,Tierra,LIM,Indefinido,2020-06-23,1994-05-10,1,185,4
EMP01905,Empleado_1905,Supervisor Operaciones,Tierra,lima,Indefinido,2013-05-01,1988-02-25,1,176,11
EMP01906,Empleado_1906,Agente Check-in,Tierra,EZE,Part-time,2011-06-10,1980-07-24,1,188,13
EMP01907,Empleado_1907,Tripulante Cabina Senior,Cabina,SCL,Plazo Fijo,2018-12-26,1985-11-19,1,171,6
EMP01908,Empleado_1908,Tripulante Cabina Senior,Cabina,Santiago,Indefinido,2016-07-03,1991-08-13,1,179,8
EMP01909,Empleado_1909,Agente Check-in,Tierra,bogota,Plazo Fijo,2012-05-30,1971-05-20,1,160,12
EMP01910,Empleado_1910,Tripulante Cabina,Cabina,SCL,Indefinido,2016-01-30,1978-08-19,1,184,8
EMP01911,Empleado_1911,Tripulante Cabina,Cabina,BOG,Indefinido,2024-01-22,1990-03-28,1,163,0
EMP01912,Empleado_1912,Piloto Copiloto,Cockpit,SCL,Indefinido,2014-07-18,1975-09-18,1,175,10
EMP01913,Empleado_1913,Tecnico Mantencion,Tierra,GRU,Indefinido,2023-02-24,1979-07-26,1,176,1
EMP01914,Empleado_1914,Tecnico Mantencion,Tierra,EZE,Indefinido,2023-12-15,1983-03-04,1,188,1
EMP01915,Empleado_1915,Ground Staff,Tierra,SCL,Indefinido,2015-10-16,1983-01-18,1,185,9
EMP01916,Empleado_1916,Administrativo,Admin,GRU,Honorarios,2023-07-10,1995-06-18,1,171,1
EMP01917,Empleado_1917,Tripulante Cabina,Cabina,LIM,Part-time,2017-04-12,1997-09-09,1,184,7
EMP01918,Empleado_1918,Tripulante Cabina Senior,Cabina,GRU,Plazo Fijo,2022-07-12,1993-09-14,1,176,2
EMP01919,Empleado_1919,Piloto Copiloto,Cockpit,EZE,Plazo Fijo,2016-12-06,1979-06-24,1,163,8
EMP01920,Empleado_1920,Supervisor Operaciones,Tierra,GRU,Indefinido,2019-08-03,1972-11-15,0,162,5
EMP01921,Empleado_1921,Agente Check-in,Tierra,LIM,Indefinido,2023-09-24,1993-11-22,0,161,1
EMP01922,Empleado_1922,Piloto Copiloto,Cockpit,MAD,Indefinido,2018-03-02,1995-07-13,1,167,6
EMP01923,Empleado_1923,Tecnico Mantencion,Tierra,EZE,Indefinido,2013-07-01,1991-09-14,1,160,11
EMP01924,Empleado_1924,Tripulante Cabina,Cabina,EZE,Part-time,2018-08-07,1988-12-17,1,176,6
EMP01925,Empleado_1925,Piloto Comandante,Cockpit,SCL,Indefinido,2023-07-27,1977-01-25,1,187,1
EMP01926,Empleado_1926,Ground Staff,Tierra,MIA,Part-time,2017-04-09,1981-07-19,0,171,7
EMP01927,Empleado_1927,Tripulante Cabina Senior,Cabina,EZE,Indefinido,2021-12-22,1986-08-09,1,170,3
EMP01928,Empleado_1928,Piloto Comandante,Cockpit,Santiago,Indefinido,2017-03-18,1996-09-07,1,178,7
EMP01929,Empleado_1929,Tripulante Cabina,Cabina,BOG,Indefinido,2024-03-20,1988-07-28,1,160,0
EMP01930,Empleado_1930,Ground Staff,Tierra,SCL,Part-time,2011-10-27,1990-03-18,1,176,13
EMP01931,Empleado_1931,Agente Check-in,Tierra,BOG,Indefinido,2021-01-07,1987-08-04,1,172,3
EMP01932,Empleado_1932,Tripulante Cabina,Cabina,MIA,Part-time,2016-07-10,1987-08-06,1,160,8
EMP01933,Empleado_1933,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2016-05-25,1984-12-07,1,181,8
EMP01934,Empleado_1934,Tecnico Mantencion,Tierra,BOG,Plazo Fijo,2023-11-18,1972-08-01,0,167,1
EMP01935,Empleado_1935,Piloto Comandante,Cockpit,BOG,Indefinido,2015-01-01,1973-05-16,1,166,9
EMP01936,Empleado_1936,Agente Check-in,Tierra,BOG,Honorarios,2013-02-26,1984-07-11,0,171,11
EMP01937,Empleado_1937,Agente Check-in,Tierra,SCL,Indefinido,2024-09-23,1980-03-29,1,166,0
EMP01938,Empleado_1938,Tecnico Mantencion,Tierra,BOG,Indefinido,2018-07-08,1991-05-09,1,165,6
EMP01939,Empleado_1939,Tripulante Cabina Senior,Cabina,SCL,Indefinido,2023-10-29,1971-06-05,1,189,1
EMP01940,Empleado_1940,Ground Staff,Tierra,BOG,Part-time,2017-12-18,1983-06-12,1,181,7
EMP01941,Empleado_1941,Administrativo,Admin,EZE,Plazo Fijo,2023-07-30,1997-05-12,1,169,1
EMP01942,Empleado_1942,Ground Staff,Tierra,BOG,Indefinido,2017-06-08,1996-10-25,1,173,7
EMP01943,Empleado_1943,Tripulante Cabina Senior,Cabina,BOG,Part-time,2019-08-12,1983-08-06,1,184,5
EMP01944,Empleado_1944,Administrativo,Admin,BOG,Part-time,2016-07-04,1975-06-22,1,189,8
EMP01945,Empleado_1945,Agente Check-in,Tierra,GRU,Indefinido,2022-01-03,1973-01-05,1,183,2
EMP01946,Empleado_1946,Tripulante Cabina Senior,Cabina,MAD,Plazo Fijo,2015-12-17,1980-08-14,1,186,9
EMP01947,Empleado_1947,Ground Staff,Tierra,SCL,Honorarios,2020-05-18,1988-09-28,1,160,4
EMP01948,Empleado_1948,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2019-12-09,1970-08-02,1,170,5
EMP01949,Empleado_1949,Agente Check-in,Tierra,Santiago,Part-time,2019-11-20,1985-01-02,1,162,5
EMP01950,Empleado_1950,Tripulante Cabina,Cabina,BOG,Plazo Fijo,2017-03-19,1976-04-04,1,184,7
EMP01951,Empleado_1951,Tecnico Mantencion,Tierra,EZE,Plazo Fijo,2015-12-19,1987-10-03,1,166,9
EMP01952,Empleado_1952,Tripulante Cabina Senior,Cabina,LIM,Honorarios,2016-01-27,1980-04-20,0,174,8
EMP01953,Empleado_1953,Ground Staff,Tierra,GRU,Part-time,2012-02-24,1988-10-26,1,173,12
EMP01954,Empleado_1954,Tripulante Cabina,Cabina,GRU,Indefinido,2014-11-21,1970-03-28,1,182,10
EMP01955,Empleado_1955,Tripulante Cabina,Cabina,LIM,Part-time,2012-07-13,1991-03-07,1,179,12
EMP01956,Empleado_1956,Administrativo,Admin,SCL,Indefinido,2019-06-04,1993-11-10,1,186,5
EMP01957,Empleado_1957,Agente Check-in,Tierra,SCL,Indefinido,2015-01-04,1984-06-27,1,160,9
EMP01958,Empleado_1958,Tecnico Mantencion,Tierra,MAD,Plazo Fijo,2023-12-08,1978-02-03,1,162,1
EMP01959,Empleado_1959,Piloto Comandante,Cockpit,BOG,Indefinido,2015-10-07,1996-02-11,1,,9
EMP01960,Empleado_1960,Ground Staff,Tierra,SCL,Indefinido,2024-01-01,1996-04-20,1,179,0
EMP01961,Empleado_1961,Supervisor Operaciones,Tierra,SCL,Indefinido,2024-10-25,1973-10-27,1,172,0
EMP01962,Empleado_1962,Tripulante Cabina Senior,Cabina,MIA,Indefinido,2018-07-27,1983-09-21,1,176,6
EMP01963,Empleado_1963,Piloto Copiloto,Cockpit,SCL,Part-time,2016-01-05,1993-12-15,,171,8
EMP01964,Empleado_1964,Piloto Comandante,Cockpit,LIM,Indefinido,2013-01-26,1998-12-08,1,168,11
EMP01965,Empleado_1965,Tripulante Cabina,Cabina,SCL,Indefinido,2020-01-15,1990-07-11,1,163,4
EMP01966,Empleado_1966,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2021-12-24,1989-02-17,1,162,3
EMP01967,Empleado_1967,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2017-04-25,1995-03-26,1,175,7
EMP01968,Empleado_1968,Tecnico Mantencion,Tierra,MAD,Part-time,2017-07-01,1991-04-22,0,167,7
EMP01969,Empleado_1969,Ground Staff,Tierra,LIM,Indefinido,2016-11-02,1992-05-03,1,175,8
EMP01970,Empleado_1970,Ground Staff,Tierra,MIA,Indefinido,2022-01-10,1979-08-30,1,163,2
EMP01971,Empleado_1971,Tripulante Cabina Senior,Cabina,EZE,Plazo Fijo,2010-10-16,1995-01-08,0,161,14
EMP01972,Empleado_1972,Agente Check-in,Tierra,BOG,Indefinido,2012-10-11,1985-11-02,1,170,12
EMP01973,Empleado_1973,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2021-03-14,1990-02-28,1,169,3
EMP01974,Empleado_1974,Piloto Copiloto,Cockpit,BOG,Indefinido,2015-10-13,1993-08-20,1,181,9
EMP01975,Empleado_1975,Piloto Comandante,Cockpit,GRU,Indefinido,2013-06-18,1991-06-14,,168,11
EMP01976,Empleado_1976,Piloto Copiloto,Cockpit,sao paulo,Indefinido,2024-12-09,1989-05-18,0,184,0
EMP01977,Empleado_1977,Ground Staff,Tierra,GRU,Indefinido,2014-07-16,1972-11-03,1,169,10
EMP01978,Empleado_1978,Piloto Copiloto,Cockpit,MIA,Indefinido,2024-04-15,1981-06-11,1,160,0
